,signature,type,source,tokenMint,collection,collectionSymbol,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price,image
23,3GSruZue1Xk14XzWRT9t37ZnTR5xUxtXY32PKiKxe7jueegi4KgJspE16oSBGkSEbL3XRzLes5fJckjqosUarNqP,buyNow,magiceden_v2,489yfi6CQNG3PyVQQFrZC3jSD7DXkwQ4CHmhiGYwSReR,solana_monkey_business,solana_monkey_business,135424835,1653683625,2hLxmJWitmXRLmQSgUQbGUhutU7h7FvMeXcfxTwnasvP,,86eZKERdfftDaFRjZjViKYtP8beE2aHQ7gKVX67YJqLV,,165.0,https://arweave.net/5v2uLMIO-m1_DNtx_6R1oqIq-PUeaFHIh5aXKm_mO14
24,4hejwh68eAWpUW4mBqpdafRs6GqeJCRBAV4vRnw78aSxCh9XNr2J2MfTdA6zKFySnH14UgVGpe1S6PwiR21Cygq3,buyNow,magiceden_v2,9agU9phL9MfYAQB3UHwivwWtMqNYyZxHgYtSWapVNfrD,solana_monkey_business,solana_monkey_business,135414107,1653675900,7P3WqF7reJcnsK2wVW5nfP6cNbfrT1dwrqFKeCdqRJFc,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,164.44,https://arweave.net/tjOft3v1byBgX0lul5gsh0wqRRfJkqmmcxZ8BlnymaE
25,2x4LhatzS5e1eU1c8Gvt7z9RchcAQ3LxhaDaCksAEFiu351GyhU7284Ur4FkKWbKsvTfXsDvVddYXPosBnyWgD1i,buyNow,magiceden_v2,DYWbnXY3xFVTuutGZ1KuRbKzgVD7zREo9434tTBUKCqT,solana_monkey_business,solana_monkey_business,135383710,1653654015,58kyuPB8VJVDeFxTVqRRfZkU7JPzuTVDWgHhxPj5cdQ4,,A2CvH1L8WRa1VBD4ntD7a7a8THuzszrFVgR37nHUpnWm,,169.0,https://arweave.net/QcYj2pBHrzC3BtZNZAyi6Pa6m3pR5j2-wZlHIE8o0-k
26,3WsNoY4bNq9pzYxh5yp5zEKduyQMgfQFUBEtVJy1DyJGwahk5aeBbTAPuLKAnZ2WdA2mma2D4ZDCGmJBWkWVTuLy,buyNow,magiceden_v2,DQPmy5cqf9YFM9ExrXwCVYVgJRWfwAgcW6VAab77u2eS,solana_monkey_business,solana_monkey_business,135342206,1653624131,F27JCg53h3E3Sc7P1ixFnLSTypftbeVe7SG8JTrD7k8P,,9qYbAd9iCwajk2ne7QQSab1mVBfx87211CscS4MVXRGM,,176.95,https://arweave.net/qYD3Uc4D9PeXNHFdxiUGd5s0Rwe4ShxxbB593Oo2Szk
27,oYco1naoFCSPdqhQSN3jdRF49cYwveDuRkkfH1mCEhbqCNBSoFZ35BYWpLnvamSNZfcPXprYktppdN3B7bpAJVv,buyNow,magiceden_v2,HJt9ctt7J4zFeuqDXwsEjCSB3fFpZMBXJrzKM8PqsyTt,solana_monkey_business,solana_monkey_business,135322994,1653610299,62ovUuisMXXu9TyYDUoi7dsjUyq1qrF65kQhJiU6PH6r,,Bu3HTLxt56jUmznnJF9oGaiN5syRhX5RmSb7Kc2ZhkPD,,159.9,https://arweave.net/bgeyO78EOpVoaYSzd0ALAMHXoQEJshr6NamD3jvtOKg
28,393c4qgJuE87jepgu1wqnCxFxytwChMqnwFCCSeJHQc8ZF5U4RHUwqvkX3YzxmHhHdhHTK9vVPdNXHfYHLj29oUf,buyNow,magiceden_v2,9WwzrmVh8kqcHfKwDG3HqbHtS6XQvzdGdaFyUD1eRBwy,solana_monkey_business,solana_monkey_business,135292458,1653588313,CQHFjBf8Ar7kEgVRpGdLLGRnXN7pGSZBJys6P38LRXm6,,Bu3HTLxt56jUmznnJF9oGaiN5syRhX5RmSb7Kc2ZhkPD,,161.0,https://arweave.net/Pw75p36X-1NYu_6SdzSoL_94tnf2XlFoBHwBlWhAcjc
29,5VMLYfV23Z6doMkzHUhhpzQKMGHQZBo3oYXVA4PBX8tLVLStoEXJny7NwWNZ3xuNBpux6L5QGENmrf4gfsL9D9Pp,buyNow,magiceden_v2,jfsG3P8vqzvB39JaF7ZLuNQWvd3DpMZ8QNCA6ehdrzp,solana_monkey_business,solana_monkey_business,135244675,1653553910,6iC4yUzGGRyu6W8aEp82YpAXdG3vuTQL5ggyjBXxmeBT,,4SHrbf7ZoctZNQ1TUbJnd6rKchJdJ4wm23iFWFF56yAY,,159.0,https://arweave.net/RLw-Aro-3d5hSJgOzUb0_xMy7gBcyUMlTovqSTHbZnE
30,e6pAA41LLCJFFwtetcqapBk2Uo2WB6kEDkVHL2oweX8j2ncgcmr8LyMcWXvQBZEvB2eaeNVvHQRbPWjnvSoq731,buyNow,magiceden_v2,H1DMxiUVfUEn6LDhQyuuno6VoezMjJciFmk8Qfm1byFr,solana_monkey_business,solana_monkey_business,135243511,1653553071,AbgicEN3npoAGUvZCJWpkLkniVxnEdcsFnTHCcmhfUKF,,23fHBTT5VboEVHQpYKqdRCnyxt3UVZZY82YWVVi1ygwK,,199.0,https://arweave.net/rImku1mkRM315mQcGnROyXOMj9bCO0xpHyluv6PB1AM
31,76iHRVqTYzUpgzmjKkAxc8URU2n8mR5ceG83iSUE5G2oAd5qzKPeER3b2JNaUdUJHcfA6xYQ1qGCTSCeJSxpf7k,buyNow,magiceden_v2,Fs1MXmJQX53tq9gFa3kzag5WfZRipm4qSKJTgiGbVnjy,solana_monkey_business,solana_monkey_business,135193502,1653517062,4aRHW9q3UL15TwWBWNXPPYcNncnpoj1ZirSB3wMaAXR2,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,168.99,https://arweave.net/R1kD9CXfEj5qcrLsPG-u6w_ULOPQigommlufN04S3Lg
32,hprxKQiCGtD5cYg9upiHGB4bYG2XbdfWk238CEnS8wgaWq3RaZ9oMxbuL96nTpZcLCijLTUuEixjEKEp7N8umYZ,buyNow,magiceden_v2,HR1wQmSkmoBGZoQnvghoCP64NV69XFh3xvR8N4vhDzrb,solana_monkey_business,solana_monkey_business,135171903,1653501511,2Tu7grWTMcYZtYsPcoFk91j8n7XEAW4DfWNoGgreYWp1,,DFCsk3eC8c4VLMSqzzBNBwPsb3jHh562GnnMwY3jRsck,,192.0,https://arweave.net/kl4fm2LHsl1ng3MnAo8pTIHr_euHM2GuYuLkw9ThzoE
33,5to6K3xL5LtFraDstthrsFuKmLAKsQtaSMauBufn6eXFFBYdHziucbecAVZQ9jQ5gQ1AXVUde7diWDBHZYve7CZP,buyNow,magiceden_v2,8yz5zKDBzL1teDvK2JauFvdN9HUSmL5vpS2KLYRBUMSF,solana_monkey_business,solana_monkey_business,135080867,1653433100,CTiHLo1uquqkM5SsWdKYiAAufeUAFN4bmVhfKcyTL1Tq,,7LdciYKjoWpgEQx6LvnXEJNwfwbHNDqeSxKkEswhsKWA,,173.0,https://arweave.net/C-axTIAqqJK3fCve-d4A8t6tTO7CdJGJj4sR6OSsT7U
34,2otcW4TRZniNmddMUTKMwupaEQEd9rJDDAwjHRRk4EEkhsCZ3A2Ci9PvFvB8eJ7q8njM1mtphLtJZ3Jh979BAurQ,buyNow,magiceden_v2,FAxQ7yvNKBDxkfXQvhsyLKyVbdmLcciKz7CTEPeLdaze,solana_monkey_business,solana_monkey_business,135066585,1653422534,2VQiUi3morA8yVksmQrnrPrXhRtS2TmtvsNSRRJRiUSL,,9tixuHSWpaSUUmgWbDPhcPJsvzTamWguFKkeWeeYWiDW,,174.98,https://arweave.net/10pDCZN7PSfxs1fTr7gA9mw1y0d7nPOTS1wSTO3NtzQ
35,5Sryi3n9MzZxGw3cJbeuRTVU2Gxe62B6MQK5ATjQaiV8h6YZdDuhoygRnvJizVQZodguvjF1E5Sf2KgikeCy8bJi,buyNow,magiceden_v2,6hDGWMVehXfoXRKUrYvwyZ4os3BScsTpms8K9oPppGt3,solana_monkey_business,solana_monkey_business,135011967,1653382447,ApMvErgFuH9wEc4SsY6NzKYDUixPcJBexjWAGWhXxech,,7ndsKhbAX2ZdAw6hMdxVH6MNDUn6EhqPNBkhTtjiArfx,,182.0,https://arweave.net/xLsmeYCch0oIbGzoPyr9rsp-voMZMV2gCkyzX4Tg-JM
36,4nu7bAmPmF5V8iTxX7oB96iSdB5raPLSaFDB7NLxjnsqNFNKvWLDxZppCMCgMoqjqdYu5dRNA57BddJXqwmqjKzE,buyNow,magiceden_v2,H2jXTPNaAd5ijSH7EQTMDNW9i4h8tNT7KsoMe4fpauZ5,solana_monkey_business,solana_monkey_business,134970690,1653354144,DhwyxEATzBQy3xLsfFau8QhmNsbEiNWTvL3276bvP1uk,,6HGKXXDhZ5wuaLqXbkao7Up2UZHEfBuuj4wT7hJZv44x,,175.0,https://arweave.net/3DhFq-UohQSSwYUBcYWHs9lMpPQe7pD4kXFQhi7vhAI
37,2gWdFUBPQAVM769fkoJ5cx84N5eRSqSCveWMsPTc9Yv4DMMzcBrwqReBqray7Gtsdxbiy915AigdMDwttFVaKn6y,buyNow,magiceden_v2,Dz8S9rQ3vJA9sbtDiv54M5kEqHJs96XkmWs7PGB17pAN,solana_monkey_business,solana_monkey_business,134940852,1653332382,8mBEV1TMy3EHZyn6HS9KdBGZmHAxZ5QexYciA61ts68K,,5XCw7avYubxLNg8vqQgw2NRPJYepUUwZsDtABJMoaJvL,,157.69,https://arweave.net/ikWd2rTTniszA8n77zevMCdF3acZKtiYnIm4YqfpJPA
38,444F2QrtDUqA9WjavcTKJcopJrfFG51hSPyUwuQLm9SrnfrDGUnsAv4EDAmTA1bBs2DhKSDCMFiAwZbV85EdB3nY,buyNow,magiceden_v2,A4KemDydxq6okgroPhLgoQCSmBesQYp28VDJaR18aVwm,solana_monkey_business,solana_monkey_business,134935903,1653328800,ApbptGc4UsmfaX5MWofBVHL636bQ6RBjGbFo1ePYyZKN,,D7M2CRC1RFbxGemnEgXiv3uXowGnvueYRSXweM8tU4zd,,187.0,https://arweave.net/LWW2klR0TsH4iofuNlnKUqASlfsg319QOIZLggYAf7I
39,3HdsENYjwMGoExP1rai4j9om4zeKf24gZKniFvyXSA3inCf5agC4ceTWGXBHwy4pFs9AE1yAhVHciViCUaLEjBan,buyNow,magiceden_v2,3sm2hPzX5tR1H8L6uEp8hmkRwbqo4ofohQzCuzmL8WyM,solana_monkey_business,solana_monkey_business,134916367,1653314410,3pabGLV6F1iL3KZyFE5rYmtBxjesFjzs37AnXoh5Kypr,,7ndsKhbAX2ZdAw6hMdxVH6MNDUn6EhqPNBkhTtjiArfx,,181.0,https://arweave.net/knm87AWjOz6giSDK2NAO8O4VCq_-NVo5uTWYJGRoslI
40,5JwnwS9RMavmnj3fwsarMxprrYSVBC7PjVrvcSApYUgBwo6Wyirm4tkGxmqvmfgajheTwk8iD66upy19wG7YWnfX,buyNow,magiceden_v2,9GDJTaf3xTUBWKhzQ3vBwgD6LhdFpCrwCswdefj5MfaC,solana_monkey_business,solana_monkey_business,134887026,1653293725,GqiDTv6N6f7qwXzS6V97fKvAB1G7esXUjkeo8eKjxNtc,,A3nJJN43qHaYtrMyEscDxaT3cf2acfXbHSNm2QCt5nMz,,169.69,https://arweave.net/vd6CuBJvytvfaL10CWWDR8oCaX0g12u7r8JjKbwBbOI
41,5KxiSPPRMe8TqPt1k23R8rBnvTAHEF7WXaSFrj9Ve3N2iRPtEp9FkekJifreK1AnZTjsyFrnH4pgvn89i4g4JMyJ,buyNow,magiceden_v2,DcNxn5Zj9g7aFa11ePEpSUjBeczfvLPTp2MnQdLeJXvF,solana_monkey_business,solana_monkey_business,134873335,1653284514,3VvW7nFRQDR6NDJZHkUzXfe6XnZcXGaTcpVFu8VgEthU,,5cA3azcicxFDM31zBGdWUb4fAkue8Eg3wxDUxuC7kMVH,,166.0,https://arweave.net/VIb93YBTkrhF4FwiwNadorkkSaoK6XH60SmywmFVXoc
42,4KrPVfYKxN3uoCyPvimp9JSjgRvtVbRzZixda6pGHPC84fAkfAuBRGSsauzYR1SpyDgbKzi1a2hz8GDCM3Ytxemz,buyNow,magiceden_v2,7bRM2mfyUQLimPkjSg68L5QJb7yh25ETmMpUHDp2QjxV,solana_monkey_business,solana_monkey_business,134856111,1653273156,GMUq7Q2dTiTjgE76s6PkzB8dqaePf74Ant6kzMZ26zwR,,EWmzVeqhpzmgdvJGND3MB6hx9bsX2stiRPJmN4iLjRYG,,166.0,https://arweave.net/zWAOw1Nxyi0rONL1z28nuXfo81i38IeCY284Mb4DbqY
43,3RGp4FY351vDDbpYDVax1n5kfAa357WcztHUdXtchejoUCjxPz8nA1seh6yfx2fkzzZNS5SoH57wcDKFa8wUafbW,buyNow,magiceden_v2,Gkwg7AbRb8x1GFfZVHq993gYo3SghvLyX62gDW77dKQZ,solana_monkey_business,solana_monkey_business,134836192,1653259521,QHPLixDELN8Mzdqy4VJo6vFzC31Dkw3MNakjJV43zWv,,4b8RqgquWLQB36vaeoCAN4B3RzYPkxVbFqooEhESWWqX,,175.0,https://arweave.net/ntZQcqURGj_uqBeYo-DjjdLV5kYJ4tc7IL9UFJ47u0E
44,3sugUz1DFoe4whFxqLC13nQyAE56SVC4LsMJfBRsg6kMRpRqJcQ3gX7KN9sRTgJfDRuobm8xpioyN5MWanNvLnW2,buyNow,magiceden_v2,GRLz9setgTEGHYnBqHV4ZuyhwV5hWNsz3fzBRUZpENm2,solana_monkey_business,solana_monkey_business,134818375,1653246435,4GVeGwQ4uswqxDR65RMWcwM52iDoGnAvUhi3EPMxAtDM,,8cbWWwqinVjPHocTNSn8EFdhbNEeUnuhf74n1SAXiWbG,,255.0,https://arweave.net/s_J9e-OVUyKd9Lv6DhYYZ4LRc5il41BXo_sV_Kkv4HY
45,NJoc4kBWStiPR6f8uBmm4KVRnMeZxRuKHmRV6BsX2u6cAjzytvabfMaGjeciZU7qsBmJavUB9ieNyLZ8TmEJyKQ,buyNow,magiceden_v2,8X9RzDWY1AYPXa52Z1pLxyofdb45NVkwrB4bFBgS5oUw,solana_monkey_business,solana_monkey_business,134785227,1653223081,BZUhJNU4k5AnEFziPUr5yPJbtXVQZh4WW14tUAskeqNv,,9xi5PUEU6GrZMTsgFY9HVMenKFdVPJkVXcmUqtjHH16M,,169.0,https://arweave.net/Y3I-IkCCY-8heSLfRny9FhSkQPJZn0EBESMkJXODvvE
46,CcbsPrsT8W3v56WYEpQKdViFGVm7jQJZHz1r6PZMNnSjweV7XmKmDbL5rwCwommrw12qBwRyMxcVMCPDg8SBYBj,buyNow,magiceden_v2,8vcu2Upea2h8UofFPrBJG7utPgFxVYJqVCzWF4SD4RoE,solana_monkey_business,solana_monkey_business,134711962,1653174469,5kfztPmdwmSr24jU6EdTrbxEbQVV3797brWgg7adr2Uu,,6dzxowhg8hD8B9nNPd7bfwhsa9pJVxuKPL7Xv9TAGpLv,,165.0,https://arweave.net/hcdQdye6V2UBAGi5CbajUb0Oc7EuOVkJSFkAD69LF-8
47,Rvwd3PWP6kQuiB7Z4DTdURy1TNe4ymmiEwGvVbsqAUiVfCfa4GcmVVkZKCVjcpBwPrPJQfG81Y7m7AvyysDiqyn,buyNow,magiceden_v2,8tSgnaj44BtSm2nmhX8CnyP7Sey4fwtG7coVbAFTCcAZ,solana_monkey_business,solana_monkey_business,134682185,1653154273,9xUmyWzmNDjwyQYqziJqmoMxpnUriQpukSoTaaNVZGAn,,4got87cmVMiQJrTk6kBTfzGF7L8FGwBuuqLfAHjRwU9r,,163.0,https://arweave.net/4qiFau3Gl2hGWoqfEhzNONaJj6uZ7aezCNaqJd2dW5c
48,3jqd9ang38E2emQG7YKKzPH8HmpMgF5NGdBKwLnEHa9Mm12G45Twtz9yKsipiF5yXWVWfeH8YK2DhBuUaXRtXZfJ,buyNow,magiceden_v2,4Sh3had61ZZbFMFLH8qFvg7nVFLSbzsyCAMMMTzE6TMy,solana_monkey_business,solana_monkey_business,134636292,1653123752,8uWrxJuXwfuz6f3WMkaLpYdeE8QNzLts6euPWQuxK8Q,,HH9HPKBWQwCuBQv6f8eWtvAvja1rVeZn8LgkZzR62G66,,290.0,https://arweave.net/i34n8b3Iq3on1LKfM70Y4onXQoldpfiTFRdzbCq4zAM
49,2BtQhwxck589tTwD48tkHYWunSpyRGyv5yTVB6co69DypfqzmWpnH6xrp7tBCciVAsDj611SzQaCKLX5HG6vSoeN,buyNow,magiceden_v2,3PBKtMijNYfPhPUaFJhP5YR6crhBwSjHzucd3J2yujyp,solana_monkey_business,solana_monkey_business,134596101,1653097354,23WgfH3G88Z6XnyTuaJz1kKZvmuXqFu8zkGAmEh5UgDk,,7ndsKhbAX2ZdAw6hMdxVH6MNDUn6EhqPNBkhTtjiArfx,,179.0,https://arweave.net/amDWzQofvM2rG3WdkvpOduA8QXpo6G-BtGURJ4xnh_U
50,5r3x7wWRWmZ7sq1qNBpusfpGeqZQwsCNScd2Ry4vroiybhrtEiCnEdrBzrdp7SAAPd3JHaiNfS664GCW68VY7XF3,buyNow,magiceden_v2,GswLKEZ1uQszFAvkN2begik9v7NbxtADBAY1xdiMZBbt,solana_monkey_business,solana_monkey_business,134579094,1653085634,HKb5A9JoWf3ZT9dsBaNGdy459DVWfzAJkW4b2nZW3PmR,,GuHmgLfZto8477sd7svUW99YJY6jERALFc85F3cvpSrb,,187.0,https://arweave.net/yCTsRDq4zr9lAkgJKSYb3TtxcJX428hings6s_lJViU
51,2gEY9b3r2tHDfJbm4kx8MPZdP7aySrKcd9pSY4WxCe7v1hZYauTo8ZfSxnRSJVkPmY6ZXQQ77Yfq9b43k4yEpKqx,buyNow,magiceden_v2,8sHEt3RyDFRV2mom4W74M4ESmt8qt3dmvWWXtfEnfCoo,solana_monkey_business,solana_monkey_business,134509502,1653038393,BK14HayEZ15ADYDEEai8mBbRwR4j2eXPfgdz4J6cz34X,,7ndsKhbAX2ZdAw6hMdxVH6MNDUn6EhqPNBkhTtjiArfx,,181.0,https://arweave.net/ZXeWFOxuU3_CTvHZqeleniMiFVTqZfmDm3L9DgWXJ64
52,3PkyHfK7TQG1ayg9ad3KqhZFSfv5unzyErtGgza1Y7cihc2mvN1KAxovApwxGBmdNX8vFiBZttqJn5qcE5WiWxGr,buyNow,magiceden_v2,51bLGGCnJrvjfnvWNqbAXCLt5munensaJCiyj1a2bZ9D,solana_monkey_business,solana_monkey_business,134335043,1652920220,DaUdLMGJeKU7qM5UBHxq8uPnHwPqe3QwR6PW6JjXbxbi,,D7M2CRC1RFbxGemnEgXiv3uXowGnvueYRSXweM8tU4zd,,187.0,https://arweave.net/BiT6uCniGTtI8eznqlHQSGAzR8aaS8g3ZpfbqDWNcvo
53,3VyDbXxpjeZGzivmJUHBm3uvchiF4ojMsgwrro7y6it4h1CZssVVLJZQ5hpvrWhKVfiUrCN9NyP5JvRBtSFrY3Ff,buyNow,magiceden_v2,2rAn8NfZcH878TnbQsdCS66rs22WDgbSc4CoouCkuKkE,solana_monkey_business,solana_monkey_business,134321177,1652910509,AUpfkhwqJAoEcNq7ZskwPNCsfSmPPirBYNAi7QNhqj7n,,D7M2CRC1RFbxGemnEgXiv3uXowGnvueYRSXweM8tU4zd,,183.0,https://arweave.net/kGaz97ysF6d8qDD8c065JFcH92E2WZmXgqRe0yStM58
54,3HBME4UVC7m8AFbAJVHSY5FzvWWnKxsBHUvCKDpmqjatRWJgJsNyUAhUsaNjUjyx9NoVg8X1aWUc9TeHrFDx8118,buyNow,magiceden_v2,FYG5MeWRAxcRYxMXKHDwdT7atTJmwP7tyVjJpmAjokq5,solana_monkey_business,solana_monkey_business,134312041,1652904204,7dL7dFdEFv4CEqNySfDXJMRNFhxvfxDU29Ge3kLKLHfM,,GF93RedRVeTUcfeLtiEajcHMXApbg5JEACKkQYbDGgsL,,186.0,https://arweave.net/oGhiX3jxVl9k_YrgLpb1nsFiOPBAzfQ6CZt14p97Z4A
55,4sMveFkpsvLExam3tYJWNWfBj5hAtZ7tPdoqUEDAuw9i7KqrdmBeQCLh2gkVrcjsN616Md1c8UbQyhymQkcSHTn2,buyNow,magiceden_v2,27GzfgSRKmK1b46CnNRcAWGxc2UopLTtijtUX54xFKBU,solana_monkey_business,solana_monkey_business,134225317,1652844738,6kr3K6hjU8YAQAsa6URcgLjTWji1VZErT155tPYHCViw,,7ndsKhbAX2ZdAw6hMdxVH6MNDUn6EhqPNBkhTtjiArfx,,183.0,https://arweave.net/k3AZgI8a6wjCis7ddMk3w3_oB0d1WuMGK2gZsV9k0-w
56,3RYyJFRC5wk43RVaB6QRPuREN2nHv6RmetQ4QfnUaKSnRbuskXMWvGvQjYKWQPWPPBXCCBYYedyJLM355ook76Bh,buyNow,magiceden_v2,DQPmy5cqf9YFM9ExrXwCVYVgJRWfwAgcW6VAab77u2eS,solana_monkey_business,solana_monkey_business,134215564,1652838229,9qYbAd9iCwajk2ne7QQSab1mVBfx87211CscS4MVXRGM,,7ndsKhbAX2ZdAw6hMdxVH6MNDUn6EhqPNBkhTtjiArfx,,185.0,https://arweave.net/qYD3Uc4D9PeXNHFdxiUGd5s0Rwe4ShxxbB593Oo2Szk
57,4wfZk3LJXzd6FvLvpAs7QGgHXE3b2FC6CekdrJjzkX95KipCXy9UwNj21tbtiYXZ1aC8hAvt8RypygbWaAqQksmW,buyNow,magiceden_v2,DQ4KMBZ28fY3EzaLUZmyghDwpLTyzHYZEtfomr2vKXag,solana_monkey_business,solana_monkey_business,134199176,1652827331,AZTshQPaMNL6f9CFNTSmsAXV4ciDkECXL6Gt8DYdj2Su,,3uaTaEFELrVwgLS26XwJY7E2WjnvmkWJ2qNfVgjhbmUU,,184.0,https://arweave.net/tFtFRyAl7QVosILFuiULMzBn9XW7z7Y9jE_YebjRM54
58,NKA6MbUMLyQsngNMH6eMxvC4ZvUc1X47T9yZL4JiHtob5Hd5RxpM24nLic9WafoXXqTTGZP9c95GpjSCBiG1gqY,buyNow,magiceden_v2,2UPxNVmk48B67DJxjQ3FMtqT1bRxpFygSR2tDMd6AJ6Y,solana_monkey_business,solana_monkey_business,134167479,1652805416,5BekJCmYXTdQdMfZhTyMsoQoF1mXqK2C2Rsm5f7pWyMq,,FjhjPdG6P39UWTCHZHXhwe5basMCdsQdx5sDCHg4MbhS,,180.0,https://arweave.net/wl0KOXKaAmfVAF1naUrZ-LXx7wzJvPh4V1UKz0uuWmM
59,4v6cvUkueUyxno2rgnoSbkuhvAWF58HR1XUcKNRug2n6AAcmxC1zhFMCaTybW31itBnpjZfhnx6vFDnVpkGfnLdr,buyNow,magiceden_v2,9WBZHZvuc7RTTVSptmSft9Bzb9wmLf5M35CFsAvfjnXj,solana_monkey_business,solana_monkey_business,134126245,1652776297,9vFMS7yVhmZxTJZ5GPih5F1fi1oaeZJ3R96WmWVbqMY3,,3C1kwGuh1ejNBCN91nYLnENKSrGP74cwLRGA9kDx1Nfy,,200.0,https://arweave.net/Sl4iKlK0RIWRU1jDsv_e5JTlXMIAo8gigronw_2VRcM
60,3q6zmq73AfzdU8k658EtZRwftfvfqXwjoWWyXd9C7bQhtS2yTdVMaCTHrgu5qknGAnovwed1EQSfe8cs7EedmKXu,buyNow,magiceden_v2,8mUravGrPqX8SN6r6AdQDx99pbfRg8PwtWYnJJMmU2pd,solana_monkey_business,solana_monkey_business,134124557,1652775105,GNYrN9MyS1wxX6XiokFMttaW5QBeDkBVcj6hLwMCcnF6,,DMeZ4t7PzHn9EfLhLVe8s9b5fD83NSrNdbnbM6D1Dj49,,179.0,https://arweave.net/O66EBJV6kqur0Pad9wCgJnBwTMbh-JDOmQhzKzhKKIw
61,5ggWHJ52WnJJacuGsWYubdkUkUkUPmNSN4AWVqtqpCeBBC2JMrXKELgFLA4eyvhERtmiKZWdnhUUzhXhpy8EkV8L,buyNow,magiceden_v2,Ey4aHLBFuMQV4gg85EMUcuQtyLPDX1DDZREJnQ6LvU5s,solana_monkey_business,solana_monkey_business,134115880,1652768851,AaMWVEy8H9NQyfT4K16MZxqYCo9gpb4W98jPJFmRxSvr,,7ndsKhbAX2ZdAw6hMdxVH6MNDUn6EhqPNBkhTtjiArfx,,186.0,https://arweave.net/ea_ljlyWitQgwXiMiqDnhNKjEIw6d2p3UysObHyWCKE
62,F68uF6qKavnsDePST5WZhQt8XaQGnHpTmq1Ls4r2y9HFi6EhMJmN6fm2dHVcAua6zomPiXAbtNPdBZ4FxNLsHJN,buyNow,magiceden_v2,FHVadWPLySB78mSmuWNoMmn3ScV8UegSpjHDhUyWorpM,solana_monkey_business,solana_monkey_business,134098730,1652756428,GL8XCLcNqczgaEEMRAyRrcRN3p62p877gbViGbwa4aeL,,FspCE8JboVXrq1MUjn5Jssb7YJpwUXU6BFJgZctdJEjK,,165.0,https://arweave.net/R2v_nIcb-JQXRTK4GdQovFDsMY98OKiVAPigrRu0Zl4
63,3a5ZCWeicsSSVAR2qUd5LzveU1c4QfQ8cy8YX2ZL5LWoWEZJviwa2m5DNWXXiod5D39gvCi5YsruHKFyzdNgZ4ed,buyNow,magiceden_v2,Fd239GN2qsNrcU7tfuCkksBDbsN1XjMTfawGVpdeh5zP,solana_monkey_business,solana_monkey_business,134091267,1652750979,GEiccwvRWRb4jK9trwNdmdskx4waugoF6T9bRdoj8e1n,,82nYgM65RppYhZ1JabAwk8HTZm4fm1Eat7f51qMb464Z,,198.0,https://arweave.net/ZwSD_xrHC8nUkapCyB8dYBg0QbWvB7S2j9uiakBZMig
64,2xDEWMKcSqNUrMBrwXo9xWz4uncF5oaag2sLB7HNcKsw9qE9BtxrJi1U3S8UEdSNkWYqBCy87brx7HfyGKwKNwUr,buyNow,magiceden_v2,25XfgBi71PSy7Wpxwb3Sjvw2NugRHKyDmgTqpnru17MG,solana_monkey_business,solana_monkey_business,134086613,1652747546,9AvzY59scpNTtKsURwJJBgLJ6wB2YudRVas66Fbjfk6S,,3uaTaEFELrVwgLS26XwJY7E2WjnvmkWJ2qNfVgjhbmUU,,184.0,https://arweave.net/mf-bcv8DhzGPfRoCSsTCvvipfsVDx1qrMs86Kco0Lao
65,4rtxosEZAELGUPYFBTfnWvoeH1YjBVyn2qD8W5Ghm3bFwVqwxdFpMMezvU8AZg48h8rAhuWegtLHoPgzy18eto52,buyNow,magiceden_v2,GLqGd3fyTS9sCaKqpFikniCpb1ukvSfG1ZcoF7WawkvL,solana_monkey_business,solana_monkey_business,134082653,1652744561,B7RK2hgSKDnPYQV3AuK7PEowoLftY5cNPu6esmK3jrQ9,,FjhjPdG6P39UWTCHZHXhwe5basMCdsQdx5sDCHg4MbhS,,185.0,https://arweave.net/SpeM4lhtPEywhyAl3xJrp_ez9V3QMiW5Ktj4RxmFX5E
66,3ZmEy9zkUKXzevFwQRfW5GeWhxHLmpVQKQp5s5sPGNmL2AVhwVGDeQHNGZzQpDZTKjG5u5aJMWMW7pHi3m1GfrUY,buyNow,magiceden_v2,2jsS8xuaMUs57csFKEr5z8SEyt2cFsxRu6dqTxTGGzag,solana_monkey_business,solana_monkey_business,134053802,1652723701,A3p8BprPLiMSQzMtJaxFbchdAC5QFL2UMizwaPNDuuzf,,D7M2CRC1RFbxGemnEgXiv3uXowGnvueYRSXweM8tU4zd,,183.0,https://arweave.net/QJZZUhMzSJrGGxP-kv3H3Ryv6F08Fh2bS22Hcl32Nr4
67,3QvegGsQ4CjebnwA2nM87n6Q6H31LXsJYt844iQNXfe8nxgSKMaFkmwz3VBBpj1pnhRjDsiCxpp8LPhjtDmZdYmE,buyNow,magiceden_v2,GBTz8ry2XKnvTshAA7oqtZfPPBm3ZsLxtEDQsj9qf2JB,solana_monkey_business,solana_monkey_business,134028377,1652705875,69h2HVWzdJ5NgJQMQJvkJbCWetv62bAcQSNEWisAkFEc,,GF93RedRVeTUcfeLtiEajcHMXApbg5JEACKkQYbDGgsL,,187.0,https://arweave.net/K0k3s12PODVAcORi7LaeT8Ryv0s23R49m9f25eeJNGE
