,name,background,clothes,eyes,head,mouth,neck,skin,speciality,specialty,version,background_rarity,skin_rarity,speciality_rarity,clothes_rarity,neck_rarity,head_rarity,eyes_rarity,mouth_rarity,specialty_rarity,version_rarity,min_rarity,max_rarity,mean_rarity,factoral_rarity,rarity_rank,id,tokenAddress,collectionAddress,collectionName,imageUrl,chain
6508,DeGod #7751,Blue,Jean Jacket,None,Mullet,Porn Stashe,None,Marble,,Archer,,0.1416,0.0948,0.9998666666666667,0.046533333333333336,0.5170666666666667,0.030266666666666667,0.5158666666666667,0.08506666666666667,0.0828,0.8954666666666666,0.030266666666666667,0.9998666666666667,0.34093333333333337,101.9624110939659,6508,7751,6bvP4XJcpQ9jb9EFNDWeA265PqiYa1votPdWgS3fVs7E,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7750.png,SOL
6509,DeGod #3370,Deep Ocean Blue,Tourist Tee,Swirly Glasses,Plank,None,None,Pink Granite,,None,,0.1232,0.09653333333333333,0.9998666666666667,0.0504,0.5170666666666667,0.03333333333333333,0.0388,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.03333333333333333,0.9998666666666667,0.3803333333333333,101.95588875568941,6509,3370,DzJ9RhinRozQYEnFcpG8CKKdtBsMsKPYRKQQacas2SL1,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3369.png,SOL
6510,DeGod #4546,Teal,Jean Jacket,None,Godhawk,Santa Beard,None,Marble,,None,,0.13013333333333332,0.0948,0.9998666666666667,0.046533333333333336,0.5170666666666667,0.030133333333333335,0.5158666666666667,0.04733333333333333,0.5205333333333333,0.8954666666666666,0.030133333333333335,0.9998666666666667,0.3797733333333334,101.94597010304088,6510,4546,HYqTSKrrGptLa8XB7nCg1kvrBcniELe7GVwbdZ8RztNU,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4545.png,SOL
6511,DeGod #7059,Purple,Peasant Blouse,None,Plank,None,None,Ape,,Quarterback,,0.12746666666666667,0.0448,0.9998666666666667,0.046266666666666664,0.5170666666666667,0.03333333333333333,0.5158666666666667,0.5281333333333333,0.08173333333333334,0.8954666666666666,0.03333333333333333,0.9998666666666667,0.37900000000000006,101.89816272481264,6511,7059,8jWwJT4PigY8rcufRRFfytzrMW3KUpo1Jfn84D1Nm8gw,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7058.png,SOL
6512,DeGod #6391,Teal,Peasant Blouse,None,Mad Scientist,Porn Stashe,Christmas Lights Chain,Pink Granite,,Archer,,0.13013333333333332,0.09653333333333333,0.9998666666666667,0.046266666666666664,0.06693333333333333,0.0516,0.5158666666666667,0.08506666666666667,0.0828,0.8954666666666666,0.046266666666666664,0.9998666666666667,0.29705333333333334,101.86559458943441,6512,6391,CCd88UPdXKtCMZJBwv3LN8B6puy2ouvPvdHdaRht1zn9,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6390.png,SOL
6513,DeGod #8000,Teal,Jean Jacket,None,Mullet,Vape God,None,Marble,,None,,0.13013333333333332,0.0948,0.9998666666666667,0.046533333333333336,0.5170666666666667,0.030266666666666667,0.5158666666666667,0.0472,0.5205333333333333,0.8954666666666666,0.030266666666666667,0.9998666666666667,0.3797733333333334,101.85945708675462,6513,8000,8CNyizWmWFw77Aa9nfuLHoqwQ8QMuKiymZzypqSzKZVz,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7999.png,SOL
6514,DeGod #9093,Red,Jean Jacket,Clout Goggles,Mad Scientist,Porn Stashe,None,Turquoise,,None,,0.126,0.09533333333333334,0.9998666666666667,0.046533333333333336,0.5170666666666667,0.0516,0.040266666666666666,0.08506666666666667,0.5205333333333333,0.8954666666666666,0.040266666666666666,0.9998666666666667,0.33777333333333337,101.85772036546177,6514,9093,EPtJdnynV3P3KTWr2V6t7Civqvycus68uF3637ZjnGFR,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9092.png,SOL
6515,DeGod #4296,Olive Green,Peasant Blouse,Swirly Glasses,Leaf Laurel,Porn Stashe,None,Pink Granite,,None,,0.1288,0.09653333333333333,0.9998666666666667,0.046266666666666664,0.5170666666666667,0.053733333333333334,0.0388,0.08506666666666667,0.5205333333333333,0.8954666666666666,0.0388,0.9998666666666667,0.33821333333333337,101.84799028832728,6515,4296,6D8ohtTF97rKDK8vTUSTB5dw6Wfsjc3PWRb6KgjSnnFB,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4295.png,SOL
6516,DeGod #4766,Deep Ocean Blue,Jean Jacket,None,DeGod Pro Trucker,Porn Stashe,Gold Chain,Marble,,None,,0.1232,0.0948,0.9998666666666667,0.046533333333333336,0.04013333333333333,0.052533333333333335,0.5158666666666667,0.08506666666666667,0.5205333333333333,0.8954666666666666,0.04013333333333333,0.9998666666666667,0.3374,101.8398015379801,6516,4766,9JKKVnvNKHkL4qTs1hgxm93Y7yBvJaTzd2tkox4sJdMu,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4765.png,SOL
6517,DeGod #9058,Teal,Godchella Hoodie,None,Gold Leaf Laurel,None,Silver Chain,Navi,,None,,0.13013333333333332,0.051866666666666665,0.9998666666666667,0.049466666666666666,0.06666666666666667,0.031466666666666664,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.031466666666666664,0.9998666666666667,0.37894666666666665,101.82984903003032,6517,9058,EptoatQyM3zBr2nFTFBzbC5JZZLgbDjTmqaHufvi3h6q,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9057.png,SOL
6518,DeGod #6139,Deep Ocean Blue,God Beater,None,Bed Head,None,Cannibal Necklace,Lavender Stripe,,Earring,,0.1232,0.09853333333333333,0.9998666666666667,0.047466666666666664,0.0388,0.0528,0.5158666666666667,0.5281333333333333,0.08453333333333334,0.8954666666666666,0.0388,0.9998666666666667,0.33846666666666664,101.82420760425958,6518,6139,eyy2bkKUer83ikaZw6rMWnvsED5uvPUnBZ5MqbET7Z5,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6138.png,SOL
6519,DeGod #4761,Red,Overalls,None,Godhawk,None,None,Blue Sky,,None,,0.126,0.0468,0.9998666666666667,0.03386666666666667,0.5170666666666667,0.030133333333333335,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.030133333333333335,0.9998666666666667,0.4213733333333334,101.82133836300369,6519,4761,96QDx2iLJAt1eSD7PzuM4AHsgRA2hmcQhmJzUw7ZJibN,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4760.png,SOL
6520,DeGod #3723,Purple,Jean Jacket,Swirly Glasses,Bleached,Porn Stashe,None,Solar Spiral,,None,,0.12746666666666667,0.102,0.9998666666666667,0.046533333333333336,0.5170666666666667,0.05213333333333333,0.0388,0.08506666666666667,0.5205333333333333,0.8954666666666666,0.0388,0.9998666666666667,0.33849333333333337,101.82131129929462,6520,3723,FLAMQYt1K8eKWHkwQpMnuTbTA8Gi6MnvuShaq4sQVZPk,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3722.png,SOL
6521,DeGod #4436,Olive Green,Peasant Blouse,None,Mullet,None,None,Navi,,Quarterback,,0.1288,0.051866666666666665,0.9998666666666667,0.046266666666666664,0.5170666666666667,0.030266666666666667,0.5158666666666667,0.5281333333333333,0.08173333333333334,0.8954666666666666,0.030266666666666667,0.9998666666666667,0.37953333333333333,101.81537425676422,6521,4436,8HjK8aXmvqR3xUJKxRVvK8PTvLZZn5jqxRH4eZQtcSDq,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4435.png,SOL
6522,DeGod #4969,Olive Green,Tattered Tee,None,Mad Scientist,Santa Beard,Christmas Lights Chain,Pink Granite,,None,,0.1288,0.09653333333333333,0.9998666666666667,0.04493333333333333,0.06693333333333333,0.0516,0.5158666666666667,0.04733333333333333,0.5205333333333333,0.8954666666666666,0.04493333333333333,0.9998666666666667,0.3367866666666667,101.80159008186811,6522,4969,ChZiHRgjk8Z2WLwkVkLbYWBHD68Xyt6HSz2WfBtZZVfF,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4968.png,SOL
6523,DeGod #7394,Deep Ocean Blue,Gym Tee,None,Hippie Hair,Hipster Beard,Silver Chain,Lavender Stripe,,Quarterback,,0.1232,0.09853333333333333,0.9998666666666667,0.0488,0.06666666666666667,0.052533333333333335,0.5158666666666667,0.0788,0.08173333333333334,0.8954666666666666,0.0488,0.9998666666666667,0.29614666666666667,101.77368969512091,6523,7394,98i1Qa83Y1RHdLM3SGnT3MmmRmngQaLvJLnQtkaq1feT,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7393.png,SOL
6524,DeGod #5863,Deep Ocean Blue,God Beater,None,Mad Scientist,Porn Stashe,Silver Chain,Turquoise,,Earring,,0.1232,0.09533333333333334,0.9998666666666667,0.047466666666666664,0.06666666666666667,0.0516,0.5158666666666667,0.08506666666666667,0.08453333333333334,0.8954666666666666,0.047466666666666664,0.9998666666666667,0.29650666666666664,101.69414808856186,6524,5863,7fEyybHk2qW9Aa2kHs5KSA4dfNvEuPgSFvHc7CVC9JD3,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5862.png,SOL
6525,DeGod #3329,Red,God Beater,None,Headband,Porn Stashe,None,Pastel,,None,,0.126,0.029733333333333334,0.9998666666666667,0.047466666666666664,0.5170666666666667,0.0516,0.5158666666666667,0.08506666666666667,0.5205333333333333,0.8954666666666666,0.029733333333333334,0.9998666666666667,0.3788666666666667,101.68198956574983,6525,3329,4oH1vDSHmzgsvf4kx3ciSjTtcdrP5EsqwYneMCB7gdGV,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3328.png,SOL
6526,DeGod #7879,Purple,Googod Tee,None,Propeller Hat,None,Christmas Lights Chain,Turquoise,,None,,0.12746666666666667,0.09533333333333334,0.9998666666666667,0.0368,0.06693333333333333,0.03,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.03,0.9998666666666667,0.38164,101.65210689953099,6526,7879,8G86gw5YuZ69fdZb31yxxwmYYBzAkzGTGXMrHVwLkSGS,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7878.png,SOL
6527,DeGod #5014,Brown,Druglord Suit,None,Gold Leaf Laurel,None,None,Ape,,None,,0.1292,0.0448,0.9998666666666667,0.03333333333333333,0.5170666666666667,0.031466666666666664,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.031466666666666664,0.9998666666666667,0.42157333333333336,101.64493696476478,6527,5014,5caW2jiuKcBYnLmqoT7w3u5QmJTyMwUQEXUuoNy7iqHK,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5013.png,SOL
6528,DeGod #5621,Olive Green,None,Clout Goggles,Hippie Hair,None,None,Marble,,Archer,,0.1288,0.0948,0.9998666666666667,0.04666666666666667,0.5170666666666667,0.052533333333333335,0.040266666666666666,0.5281333333333333,0.0828,0.8954666666666666,0.040266666666666666,0.9998666666666667,0.33864,101.63265189938022,6528,5621,8WoKdPA8KqD3HhLaanBYHA4AQxNn8NfyiboSZtTVwW9f,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5620.png,SOL
6529,DeGod #9820,Olive Green,DeGod Cutoff,None,Headband,None,Louis Scarf,Pink Granite,,Quarterback,,0.1288,0.09653333333333333,0.9998666666666667,0.04666666666666667,0.0408,0.0516,0.5158666666666667,0.5281333333333333,0.08173333333333334,0.8954666666666666,0.0408,0.9998666666666667,0.33854666666666666,101.6250379135723,6529,9820,CHccuV5LNfEmAhsTMja6vc4sHqGNCaqfvsN5Y8ZgtgyE,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9819.png,SOL
6530,DeGod #5344,Teal,Tech God Vest,None,Leaf Laurel,Party Blower,Silver Chain,Marble,,None,,0.13013333333333332,0.0948,0.9998666666666667,0.031066666666666666,0.06666666666666667,0.053733333333333334,0.5158666666666667,0.08613333333333334,0.5205333333333333,0.8954666666666666,0.031066666666666666,0.9998666666666667,0.33942666666666665,101.6185810526529,6530,5344,EqHpPpujGkLM9gsebiDcS4NR9viWjmvoRTdYeB4LvmRX,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5343.png,SOL
6531,DeGod #5257,Teal,Godchella Hoodie,None,Headband,None,Christmas Lights Chain,Zebra,,Black Eye,,0.13013333333333332,0.0772,0.9998666666666667,0.049466666666666666,0.06693333333333333,0.0516,0.5158666666666667,0.5281333333333333,0.0488,0.8954666666666666,0.0488,0.9998666666666667,0.3363466666666667,101.61413095957835,6531,5257,EwdeyDwXHRLKKVrUwER5HtLUeb2wGGJxR5wUqjcoTJAA,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5256.png,SOL
6532,DeGod #5428,Blue,None,None,Mushroom Head,None,None,Marble,,Earring,,0.1416,0.0948,0.9998666666666667,0.04666666666666667,0.5170666666666667,0.023333333333333334,0.5158666666666667,0.5281333333333333,0.08453333333333334,0.8954666666666666,0.023333333333333334,0.9998666666666667,0.3847333333333333,101.60884012048078,6532,5428,9LEQKpE3yrq7oziMVyLSb4g7e4Boys3FoeTC4CkLPnr5,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5427.png,SOL
6533,DeGod #3024,Teal,Tattered Tee,None,Godlielocks,None,None,Turquoise,,None,,0.13013333333333332,0.09533333333333334,0.9998666666666667,0.04493333333333333,0.5170666666666667,0.019466666666666667,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.019466666666666667,0.9998666666666667,0.42668,101.6029019069473,6533,3024,Gv9E5w6X5NLc8fVcFbctaDQdyAZCfBMkx8LvFL47zLqL,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3023.png,SOL
6534,DeGod #9953,Olive Green,Bleached Tee,None,Bleached,None,Paperclip Necklace,Leopard,,Earring,,0.1288,0.08106666666666666,0.9998666666666667,0.03306666666666667,0.07,0.05213333333333333,0.5158666666666667,0.5281333333333333,0.08453333333333334,0.8954666666666666,0.03306666666666667,0.9998666666666667,0.3388933333333334,101.58720606273735,6534,9953,Vv6e4chB4irYc8Lc5by5GXyMyjuGXQq2gdXVJAzyR74,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9952.png,SOL
6535,DeGod #7390,Brown,Bleached Tee,None,Bleached,None,Paperclip Necklace,Leopard,,Earring,,0.1292,0.08106666666666666,0.9998666666666667,0.03306666666666667,0.07,0.05213333333333333,0.5158666666666667,0.5281333333333333,0.08453333333333334,0.8954666666666666,0.03306666666666667,0.9998666666666667,0.33893333333333336,101.56316898795322,6535,7390,7BDu9XVqoBW39mCm7vWmddxFqdig2A9SHbXeqB6suVmQ,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7389.png,SOL
6536,DeGod #5347,Brown,Godchella Hoodie,Neon Shades,Hippie Hair,None,None,Turquoise,,Quarterback,,0.1292,0.09533333333333334,0.9998666666666667,0.049466666666666666,0.5170666666666667,0.052533333333333335,0.03866666666666667,0.5281333333333333,0.08173333333333334,0.8954666666666666,0.03866666666666667,0.9998666666666667,0.33874666666666664,101.52191157272347,6536,5347,CUJDUu6knfm2skDffvDR25V5gv1aLNtxeUezvhU3TwUt,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5346.png,SOL
6537,DeGod #4626,Deep Ocean Blue,Bleached Tee,None,Mushroom Head,None,None,Turquoise,,None,,0.1232,0.09533333333333334,0.9998666666666667,0.03306666666666667,0.5170666666666667,0.023333333333333334,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.023333333333333334,0.9998666666666667,0.42518666666666666,101.50938124329912,6537,4626,HjLsBhUunMHkudiaK1xwAirG2mWEysNmk9RH5RsWjPV,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4625.png,SOL
6538,DeGod #5663,Blue,God Beater,None,Curly,Porn Stashe,Friendship Necklace,Blue Sky,,None,,0.1416,0.0468,0.9998666666666667,0.047466666666666664,0.06426666666666667,0.05346666666666667,0.5158666666666667,0.08506666666666667,0.5205333333333333,0.8954666666666666,0.0468,0.9998666666666667,0.33704,101.4924392120019,6538,5663,B8iZbHm1ZuZqCknCJCeXcm6NQV2Y2WyfRKy5dY8FgL4C,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5662.png,SOL
6539,DeGod #6768,Olive Green,Steve Jobs Turtleneck,None,Bed Head,None,Christmas Lights Chain,Lavender Stripe,,Quarterback,,0.1288,0.09853333333333333,0.9998666666666667,0.031733333333333336,0.06693333333333333,0.0528,0.5158666666666667,0.5281333333333333,0.08173333333333334,0.8954666666666666,0.031733333333333336,0.9998666666666667,0.33998666666666666,101.48878940235093,6539,6768,AMNzU8uPUZnacPS8XCvwxTorBDAi9hAP4wQyaFmKPLP2,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6767.png,SOL
6540,DeGod #6221,Deep Ocean Blue,Druglord Suit,None,Plank,None,Christmas Lights Chain,Marble,,None,,0.1232,0.0948,0.9998666666666667,0.03333333333333333,0.06693333333333333,0.03333333333333333,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.03333333333333333,0.9998666666666667,0.38114666666666663,101.47556807232425,6540,6221,514PSt4dzoLfK2eStqrMbRTGA4svgHoeQL8uAtaMihCW,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6220.png,SOL
6541,DeGod #9483,Teal,Tattered Tee,None,Godlielocks,None,None,Pink Granite,,None,,0.13013333333333332,0.09653333333333333,0.9998666666666667,0.04493333333333333,0.5170666666666667,0.019466666666666667,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.019466666666666667,0.9998666666666667,0.42679999999999996,101.47250743953626,6541,9483,GqEpiVPj9jfY1cnSvjQb8nwbE4wDYwEQkqhnpe3QFQo2,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9482.png,SOL
6542,DeGod #6475,Brown,God Beater,None,Curly,None,Cannibal Necklace,Lavender Stripe,,Archer,,0.1292,0.09853333333333333,0.9998666666666667,0.047466666666666664,0.0388,0.05346666666666667,0.5158666666666667,0.5281333333333333,0.0828,0.8954666666666666,0.0388,0.9998666666666667,0.33896000000000004,101.45875221288463,6542,6475,EBnYza3hgpEhhn8uFq21BFpRBG9UzbPG2L3Nk6nTwyqi,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6474.png,SOL
6543,DeGod #8127,Blue,Peasant Blouse,Neon Shades,Curly,Porn Stashe,None,Turquoise,,None,,0.1416,0.09533333333333334,0.9998666666666667,0.046266666666666664,0.5170666666666667,0.05346666666666667,0.03866666666666667,0.08506666666666667,0.5205333333333333,0.8954666666666666,0.03866666666666667,0.9998666666666667,0.3393333333333334,101.45824964137634,6543,8127,GvezsEMPoUUHScWqEFzmZ2YWm7WwriDsvUWyS2BaNwXB,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8126.png,SOL
6544,DeGod #9095,Blue,Bleached Tee,None,Hippie Hair,None,Silver Chain,Leopard,,Earring,,0.1416,0.08106666666666666,0.9998666666666667,0.03306666666666667,0.06666666666666667,0.052533333333333335,0.5158666666666667,0.5281333333333333,0.08453333333333334,0.8954666666666666,0.03306666666666667,0.9998666666666667,0.33988,101.45361083157343,6544,9095,FU4fBwzoxzLwXb46qYPh7dDP5GBiCnxwivDpLqP91PVn,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9094.png,SOL
6545,DeGod #5515,Blue,Bleached Tee,None,Bleached Curls,Porn Stashe,None,Zebra,,None,,0.1416,0.0772,0.9998666666666667,0.03306666666666667,0.5170666666666667,0.031733333333333336,0.5158666666666667,0.08506666666666667,0.5205333333333333,0.8954666666666666,0.031733333333333336,0.9998666666666667,0.3817466666666666,101.43598923633962,6545,5515,FFqjBXtsfSpBHVZRqNb37R2un5DiPrYqnyeQdt8XZBnF,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5514.png,SOL
6546,DeGod #3266,Red,Gym Tee,None,Prince Hair,Porn Stashe,None,Turquoise,,Archer,DeadGod,0.126,0.09533333333333334,0.9998666666666667,0.0488,0.5170666666666667,0.05093333333333333,0.5158666666666667,0.08506666666666667,0.0828,0.07053333333333334,0.0488,0.9998666666666667,0.2592266666666667,101.43440923821524,6546,3266,35SAysvN1VooR3aqEDkcVA7sJA3qJxHgthmzBZWScLTd,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/3265-dead.png,SOL
6547,DeGod #4962,Purple,Tourist Tee,None,DeGod Pro Trucker,None,Louis Scarf,Ape,,None,,0.12746666666666667,0.0448,0.9998666666666667,0.0504,0.0408,0.052533333333333335,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0408,0.9998666666666667,0.3775866666666667,101.4231463185751,6547,4962,5j6u2FoFmMPV8iBJbvivQZSRUs36gHjDVCjggH3kGCwW,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4961.png,SOL
6548,DeGod #8042,Deep Ocean Blue,None,None,Mad Scientist,Porn Stashe,Silver Chain,Solar Spiral,,Earring,,0.1232,0.102,0.9998666666666667,0.04666666666666667,0.06666666666666667,0.0516,0.5158666666666667,0.08506666666666667,0.08453333333333334,0.8954666666666666,0.04666666666666667,0.9998666666666667,0.2970933333333333,101.36971486591318,6548,8042,Dw51HNvga8YRgfPoJWjw32mpxr8Q7V9Y5o8fdHWapbho,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8041.png,SOL
6549,DeGod #8077,Purple,War Armor,None,DeGod Pro Trucker,Party Blower,Paperclip Necklace,Marble,,None,,0.12746666666666667,0.0948,0.9998666666666667,0.0312,0.07,0.052533333333333335,0.5158666666666667,0.08613333333333334,0.5205333333333333,0.8954666666666666,0.0312,0.9998666666666667,0.33938666666666667,101.35260940163869,6549,8077,3ogrb5aFBhXFhrsNh6BvYoZtQHUDyzsqZPSP1f1SWZxB,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8076.png,SOL
6550,DeGod #5938,Red,None,Clout Goggles,Hippie Hair,Porn Stashe,None,Pink Granite,,None,,0.126,0.09653333333333333,0.9998666666666667,0.04666666666666667,0.5170666666666667,0.052533333333333335,0.040266666666666666,0.08506666666666667,0.5205333333333333,0.8954666666666666,0.040266666666666666,0.9998666666666667,0.33799999999999997,101.32161401360085,6550,5938,DLMmJ5E1p7c2s17Mr69qDUN17LV2W15GdcB2fqJt7jdT,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5937.png,SOL
6551,DeGod #8614,Olive Green,Tourist Tee,None,Propeller Hat,None,None,Leopard,,God of War,,0.1288,0.08106666666666666,0.9998666666666667,0.0504,0.5170666666666667,0.03,0.5158666666666667,0.5281333333333333,0.0496,0.8954666666666666,0.03,0.9998666666666667,0.37962666666666667,101.31819770676745,6551,8614,FXr8BuMfJHTDLdm5JGZPDmBFoqJpy6X6ND1sV5LKDQ1Q,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8613.png,SOL
6552,DeGod #5760,Purple,Bleached Tee,None,Hippie Hair,None,Cannibal Necklace,Marble,,None,,0.12746666666666667,0.0948,0.9998666666666667,0.03306666666666667,0.0388,0.052533333333333335,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.03306666666666667,0.9998666666666667,0.3806533333333333,101.31429855121877,6552,5760,EAFWPZdKbgsrHbhE1KQibvePJwCgifnpcbzYXh1HFnpQ,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5759.png,SOL
6553,DeGod #4891,Olive Green,Steve Jobs Turtleneck,None,Hippie Hair,None,Louis Scarf,Marble,,None,,0.1288,0.0948,0.9998666666666667,0.031733333333333336,0.0408,0.052533333333333335,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.031733333333333336,0.9998666666666667,0.3808533333333334,101.24036302540523,6553,4891,hp9t5HRUqriXdcPBSJAU1q8MqpVJMkb2oUiAP1qSoHn,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4890.png,SOL
6554,DeGod #8113,Deep Ocean Blue,Gym Tee,None,Mushroom Head,None,None,Solar Spiral,,Archer,,0.1232,0.102,0.9998666666666667,0.0488,0.5170666666666667,0.023333333333333334,0.5158666666666667,0.5281333333333333,0.0828,0.8954666666666666,0.023333333333333334,0.9998666666666667,0.38365333333333335,101.22984824584694,6554,8113,3kYnzZqUWw1f7NZKsKqzZPKUNiJonxt5HgHZWnzv1irX,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8112.png,SOL
